   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       8    9   34
     2   ...      56   63   72
     3   ...      83
     4   ...      18   20   35
     5   ...      64
     6   ...      21   84
     7   ...      36
     8   ...      57   60   65
     9   ...      27   80   85
    10   ...       1    2
    11   ...      47   52
    12   ...      76
    13   ...      14
    14   ...      46   51
    15   ...      78
    16   ...      25
    17   ...      29   48   53
    18   ...      55   70   75
    19   ...      33
    20   ...      62
    21   ...      81
    22   ...      22   23   37
    23   ...      66
    24   ...      86
    25   ...       3   32
    26   ...      61
    27   ...      82
    28   ...       4
    29   ...      41   43   45   54
    30   ...      73
    31   ...      15
    32   ...      19   40   42   49   58
    33   ...      71   77
    34   ...      26   28
    35   ...      31   50   59
    36   ...      74   79
    37   ...       6
    38   ...      68
    39   ...      38
    40   ...      17
    41   ...      12
    42   ...      67
    43   ...      69
    44   ...      44
    45   ...      39
    46   ...      24
    47   ...      16
    48   ...      30
    49   ...       7
    50   ...      13
    51   ...       5
    52   ...      10
    53   ...      11
  ------------------------------------------------------------------------
