   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      37   45
     2   ...      58   60   62
     3   ...      79   82
     4   ...      18   31   32   38   47
     5   ...      57   63
     6   ...      17   26   67   83
     7   ...      29   39   43
     8   ...      64   70
     9   ...      84
    10   ...       1
    11   ...       2   52
    12   ...      77
    13   ...       6   14
    14   ...      50
    15   ...      75
    16   ...      25
    17   ...      51
    18   ...      56   76
    19   ...      35
    20   ...      55   61   68
    21   ...      80
    22   ...      40
    23   ...      66
    24   ...      85
    25   ...      36
    26   ...      65
    27   ...      81
    28   ...       4
    29   ...      30   41   48
    30   ...      73
    31   ...       3   13   15   16   33
    32   ...      44   46   49   54
    33   ...      69   71
    34   ...      24
    35   ...      42   53   59
    36   ...      78
    37   ...       5
    38   ...       8
    39   ...      19
    40   ...       7
    41   ...      21
    42   ...       9
    43   ...      12
    44   ...      20
    45   ...      34
    46   ...      10
    47   ...      11
    48   ...      22
    49   ...      23
    50   ...      27
    51   ...      74
    52   ...      28
    53   ...      72
  ------------------------------------------------------------------------
