   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       3    7   30   36
     2   ...      56   65
     3   ...      78
     4   ...      17   24   26   31   39
     5   ...      52   57   60
     6   ...      21   75   79
     7   ...      32   40
     8   ...      51   53   58
     9   ...      73   80
    10   ...       2   22
    11   ...      43
    12   ...      71
    13   ...      11
    14   ...      44
    15   ...      48   69
    16   ...      19
    17   ...      45
    18   ...      70
    19   ...      25
    20   ...      55
    21   ...      76
    22   ...      33
    23   ...      49   59   61   62   63   64
    24   ...      81
    25   ...      29
    26   ...      54
    27   ...      77
    28   ...       5
    29   ...       4   34   41   47
    30   ...      67
    31   ...      14   16
    32   ...      35   46
    33   ...      72
    34   ...      20   23   28
    35   ...      37   38   42   50
    36   ...      68   74
    37   ...       6
    38   ...       9
    39   ...      12
    40   ...      10
    41   ...      27
    42   ...      18
    43   ...      15
    44   ...      13
    45   ...       1
    46   ...      66
    47   ...       8
  ------------------------------------------------------------------------
