      Step     Time          Energy         fmax
BFGS:    0 09:02:01     -309.781876        2.6936
BFGS:    1 09:57:18     -309.884106        0.3288
BFGS:    2 12:00:17     -309.885366        0.1028
BFGS:    3 13:13:34     -309.885698        0.0648
BFGS:    4 14:21:36     -309.887406        0.1152
BFGS:    5 15:02:06     -309.888052        0.0979
BFGS:    6 16:02:49     -309.888642        0.0542
BFGS:    7 16:51:39     -309.889162        0.0799
BFGS:    8 18:47:25     -309.889723        0.1000
BFGS:    9 19:37:02     -309.890545        0.1053
BFGS:   10 20:36:04     -309.891666        0.0951
BFGS:   11 21:20:03     -309.892093        0.0691
BFGS:   12 22:22:42     -309.893054        0.1425
BFGS:   13 00:14:05     -309.893696        0.1345
BFGS:   14 02:03:36     -309.894258        0.0575
BFGS:   15 03:08:01     -309.894538        0.0401
