   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       4   29   36
     2   ...      53   58
     3   ...      72
     4   ...      15   25   30   37
     5   ...      49   50   54
     6   ...      22   67   74
     7   ...      24   31
     8   ...      38   46   51   55
     9   ...       2   75
    10   ...       3   23
    11   ...      41
    12   ...      48   65
    13   ...      14   17
    14   ...      42
    15   ...      63
    16   ...      21
    17   ...      44
    18   ...      64
    19   ...      27
    20   ...      56
    21   ...      73
    22   ...      28
    23   ...      52
    24   ...      70
    25   ...      32
    26   ...      57
    27   ...      76
    28   ...       6
    29   ...      45   47
    30   ...      66
    31   ...      13
    32   ...      16   33   40
    33   ...      61
    34   ...       5   18   20   26
    35   ...      39   43
    36   ...      59   62   69   71
    37   ...       9
    38   ...      11
    39   ...      10
    40   ...      12
    41   ...      35
    42   ...       8
    43   ...      34
    44   ...      19
    45   ...       1
    46   ...      68
    47   ...       7
    48   ...      60
  ------------------------------------------------------------------------
