   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       3   12   31
     2   ...      39   60   67
     3   ...      77
     4   ...      27   32
     5   ...      56   57   62   66
     6   ...      14   22   74   78
     7   ...       4   25   33
     8   ...      48   58   63
     9   ...       1   79
    10   ...       2
    11   ...      49
    12   ...      55   71
    13   ...      10
    14   ...      50
    15   ...      73
    16   ...      20
    17   ...      42   52
    18   ...      70
    19   ...      30
    20   ...      61
    21   ...      75
    22   ...      29
    23   ...      59
    24   ...      76
    25   ...      26   34
    26   ...      64   65
    27   ...      80
    28   ...       6
    29   ...       5   35   43   54
    30   ...      72
    31   ...      11
    32   ...      13   36   40
    33   ...      53   68
    34   ...      15   19   23   24
    35   ...      28   37   38   46   51
    36   ...      69
    37   ...       8
    38   ...      16
    39   ...      44
    40   ...      17
    41   ...      18
    42   ...      41
    43   ...      47
    44   ...      45
    45   ...       9
    46   ...       7
    47   ...      21
  ------------------------------------------------------------------------
