   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       5    6   35   39
     2   ...      62   68
     3   ...      81
     4   ...      16   28   36   44
     5   ...      52   63
     6   ...      12   82
     7   ...      29   37   41
     8   ...      53   54   59   64
     9   ...      25   78   83
    10   ...       1   26
    11   ...      48
    12   ...      75
    13   ...      13
    14   ...      46
    15   ...      58   73
    16   ...      22
    17   ...      49
    18   ...      74
    19   ...      34
    20   ...      61
    21   ...      79
    22   ...      38
    23   ...      65
    24   ...      84
    25   ...      33
    26   ...      60   66
    27   ...      80
    28   ...       2    3
    29   ...      40   45   51
    30   ...      71
    31   ...      14   15
    32   ...      50   56
    33   ...      72
    34   ...      23
    35   ...      30   42   43   47   55   57
    36   ...      67   69   77
    37   ...       4
    38   ...       9
    39   ...      17
    40   ...       8
    41   ...      19
    42   ...      10
    43   ...      11
    44   ...      18
    45   ...      31
    46   ...      27
    47   ...      32
    48   ...      20
    49   ...      21
    50   ...      24
    51   ...      76
    52   ...      70
    53   ...       7
  ------------------------------------------------------------------------
