   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       8   22   28   31
     2   ...      50
     3   ...      60   70   72
     4   ...      29
     5   ...      34   46   52   56
     6   ...      73
     7   ...      19   27
     8   ...      35   47   53   61
     9   ...      68   75
    10   ...       2   21
    11   ...      38
    12   ...      65
    13   ...      11   13   14   69
    14   ...      39
    15   ...      66
    16   ...      17
    17   ...      41
    18   ...      45   67
    19   ...      26
    20   ...      49
    21   ...      71
    22   ...      23
    23   ...      51   59
    24   ...      74
    25   ...      24
    26   ...      33   42   48   57
    27   ...      76
    28   ...       3    4
    29   ...      30   36
    30   ...      54   55
    31   ...       9
    32   ...      10   32   40   44
    33   ...      58
    34   ...      16
    35   ...      15   37
    36   ...      18   43   64
    37   ...       5
    38   ...       6
    39   ...       7
    40   ...      20
    41   ...      25
    42   ...       1
    43   ...      12
    44   ...      63
    45   ...      62
  ------------------------------------------------------------------------
