   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      12   36
     2   ...      43   68   77
     3   ...      17   22   82   84   88
     4   ...      24   27   37
     5   ...      45   57   69
     6   ...      26   89
     7   ...       4   32   39
     8   ...      62   70   76
     9   ...      30   85   90
    10   ...       2    3
    11   ...      49
    12   ...      79
    13   ...      21
    14   ...      50
    15   ...      75   80
    16   ...      28
    17   ...      44   51   53
    18   ...      81
    19   ...      34
    20   ...      67
    21   ...      86
    22   ...      38
    23   ...      71
    24   ...      91
    25   ...      35
    26   ...      41   60   64   66
    27   ...      87
    28   ...       6
    29   ...      15   47
    30   ...      61   78
    31   ...      23   25
    32   ...      40   52   56
    33   ...      73
    34   ...       5   29   31
    35   ...      33   42   46   48   63
    36   ...      65   72   83
    37   ...       7
    38   ...      14
    39   ...      13
    40   ...       8
    41   ...      11
    42   ...      55
    43   ...      19
    44   ...      10
    45   ...      58
    46   ...       9
    47   ...      59
    48   ...      20
    49   ...      54
    50   ...       1
    51   ...      18
    52   ...      74
    53   ...      16
  ------------------------------------------------------------------------
