   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       6   37   43
     2   ...      62   70
     3   ...      83
     4   ...      17   30   39   46
     5   ...      57   63   64
     6   ...      16   84
     7   ...      40   42
     8   ...      58   65   67
     9   ...      25   26   79   85
    10   ...       1
    11   ...       2   51
    12   ...      77
    13   ...       9
    14   ...      52
    15   ...      56   78
    16   ...      20
    17   ...      33   53
    18   ...      76
    19   ...      38
    20   ...      66
    21   ...      82
    22   ...      41
    23   ...      68
    24   ...      86
    25   ...      28   36
    26   ...      61
    27   ...      81
    28   ...       3    4
    29   ...      45   49   55
    30   ...      73
    31   ...      13
    32   ...      44   54   59
    33   ...      80
    34   ...      15   22   27   31
    35   ...      47   48   50   60
    36   ...      69   71   72   75
    37   ...       5
    38   ...      11
    39   ...      18
    40   ...      10
    41   ...      21
    42   ...      12
    43   ...      14
    44   ...      19
    45   ...      35
    46   ...      34
    47   ...      32
    48   ...      23
    49   ...      24
    50   ...      29
    51   ...       8
    52   ...      74
    53   ...       7
  ------------------------------------------------------------------------
