   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       7   37   41
     2   ...      64   69
     3   ...      82
     4   ...       8   33   38   44
     5   ...      58   59   60   65
     6   ...      16   79   83
     7   ...      27   31   39   47
     8   ...      66
     9   ...       2   84
    10   ...       1
    11   ...      50
    12   ...      57   62   76
    13   ...      10
    14   ...      51
    15   ...      77
    16   ...      20   25
    17   ...      52
    18   ...      75
    19   ...      36
    20   ...      67
    21   ...      81
    22   ...      35
    23   ...      63
    24   ...      80
    25   ...      40
    26   ...      68
    27   ...      85
    28   ...       3
    29   ...      42   53   61
    30   ...      78
    31   ...       9   11
    32   ...      43   48   54
    33   ...      74
    34   ...      19   24   26   32
    35   ...      45   46   49   55   56
    36   ...      70   71   72
    37   ...       6
    38   ...      13
    39   ...      17
    40   ...      12
    41   ...      21
    42   ...      14
    43   ...      15
    44   ...      18
    45   ...      34
    46   ...      30
    47   ...      29
    48   ...      22
    49   ...      23
    50   ...      28
    51   ...       5
    52   ...       4
    53   ...      73
  ------------------------------------------------------------------------
