   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      11   26   27   31   38
     2   ...      61
     3   ...      71   77   79
     4   ...      17   22   32
     5   ...      62
     6   ...      70   80
     7   ...      33
     8   ...      39   48   53   63   68
     9   ...      75   82
    10   ...       2    3
    11   ...      46
    12   ...      72
    13   ...      14   76
    14   ...      40   47   54
    15   ...      73
    16   ...      21
    17   ...      45
    18   ...      74
    19   ...      29
    20   ...      58
    21   ...      78
    22   ...      30
    23   ...      59
    24   ...      81
    25   ...      28
    26   ...      60
    27   ...      83
    28   ...       6    7
    29   ...       5   35   36   42   50
    30   ...      10   64   65
    31   ...       4   13   19
    32   ...      34   37   43   49   56
    33   ...      57   66   69
    34   ...      20   24
    35   ...      25   41   44
    36   ...      67
    37   ...       9
    38   ...      15
    39   ...      51
    40   ...      18
    41   ...      16
    42   ...      55
    43   ...      23
    44   ...      52
    45   ...       1
    46   ...       8
    47   ...      12
  ------------------------------------------------------------------------
