   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       8   25   26   31   35
     2   ...      55   62
     3   ...      70   80   83
     4   ...      32
     5   ...      39   56   64   67
     6   ...      85
     7   ...      21   33   38
     8   ...      65
     9   ...      69   79   87
    10   ...       2    3   81
    11   ...      48
    12   ...      75
    13   ...      10   16
    14   ...      49
    15   ...      76
    16   ...      20
    17   ...      47
    18   ...      58   77
    19   ...      30
    20   ...      60
    21   ...      82
    22   ...      28
    23   ...      63
    24   ...      84
    25   ...      29
    26   ...      61
    27   ...      86
    28   ...       4    5   23
    29   ...      34   37   45   50
    30   ...      66   68   72
    31   ...      11   15
    32   ...      18   36   44   57
    33   ...      14   59   71
    34   ...      19
    35   ...      22   46   51
    36   ...      27   74
    37   ...       1
    38   ...      73
    39   ...      52
    40   ...      12
    41   ...      43
    42   ...      24
    43   ...      78
    44   ...      54
    45   ...      53
    46   ...      13
    47   ...      17
    48   ...      42
    49   ...      41
    50   ...      40
    51   ...       7
    52   ...       9
    53   ...       6
  ------------------------------------------------------------------------
