      Step     Time          Energy         fmax
BFGS:    0 11:31:48     -254.361726        4.5617
BFGS:    1 13:58:13     -254.632682        3.4076
BFGS:    2 15:22:42     -254.886471        2.6882
BFGS:    3 17:39:18     -255.104634        1.4944
BFGS:    4 19:43:31     -255.298720        1.1837
BFGS:    5 21:33:10     -255.455990        1.1055
BFGS:    6 23:18:59     -255.573359        0.9199
BFGS:    7 01:18:11     -255.650906        0.6021
BFGS:    8 02:08:36     -255.688866        0.4366
BFGS:    9 02:33:24     -255.700054        0.3260
BFGS:   10 03:13:20     -255.714874        0.1754
BFGS:   11 03:41:32     -255.717387        0.1152
BFGS:   12 04:07:59     -255.719693        0.1183
BFGS:   13 04:32:44     -255.722294        0.1306
BFGS:   14 05:02:31     -255.726151        0.3101
BFGS:   15 05:34:51     -255.730833        0.4228
BFGS:   16 06:09:39     -255.737034        0.4104
BFGS:   17 06:42:57     -255.741091        0.2503
BFGS:   18 07:06:00     -255.743173        0.0698
BFGS:   19 07:23:15     -255.743813        0.0579
BFGS:   20 07:38:46     -255.744244        0.0593
BFGS:   21 08:01:57     -255.745227        0.0864
BFGS:   22 08:54:55     -255.746601        0.0979
BFGS:   23 10:29:48     -255.747848        0.0954
BFGS:   24 11:24:34     -255.748345        0.0625
BFGS:   25 12:28:26     -255.748882        0.0660
BFGS:   26 13:23:05     -255.749200        0.0638
BFGS:   27 14:24:55     -255.749801        0.0560
BFGS:   28 15:15:19     -255.750048        0.0537
BFGS:   29 16:04:08     -255.750230        0.0427
