   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       2   33
     2   ...      40   54   62   72
     3   ...      80
     4   ...      14   34
     5   ...      42   55   63   70
     6   ...      77   81
     7   ...       5   28   29   36
     8   ...      43   64
     9   ...       4   24   71   82
    10   ...       3
    11   ...      46
    12   ...      74
    13   ...      13   17
    14   ...      47
    15   ...      75
    16   ...      21
    17   ...      48   52
    18   ...      73
    19   ...      31
    20   ...      61
    21   ...      78
    22   ...      32
    23   ...      50   60
    24   ...      79
    25   ...      23   26   27   35
    26   ...      65
    27   ...      83
    28   ...       7
    29   ...       6   37   49   53
    30   ...      69
    31   ...      12
    32   ...      15   38   44
    33   ...      66
    34   ...      16   20   22
    35   ...      30   39   41   45   51   56
    36   ...      67   68   76
    37   ...       1
    38   ...      10
    39   ...      18
    40   ...      11
    41   ...       9
    42   ...      19
    43   ...      59
    44   ...      25
    45   ...      58
    46   ...      57
    47   ...       8
  ------------------------------------------------------------------------
