   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      30
     2   ...      55   59   70
     3   ...      85
     4   ...      31
     5   ...      57   61   68
     6   ...      18   80   86
     7   ...      23   25   26   32   34
     8   ...      62   71
     9   ...      88
    10   ...       2    9   82
    11   ...      40   44
    12   ...      75
    13   ...      13
    14   ...      15   39   46
    15   ...      77
    16   ...      20   81
    17   ...      47
    18   ...      58   76
    19   ...      29
    20   ...      63
    21   ...      89
    22   ...      28
    23   ...      60
    24   ...      84
    25   ...      33
    26   ...      64
    27   ...      87
    28   ...       4
    29   ...       3   35   36   45   56
    30   ...      69   72   78   83
    31   ...       8   12   16
    32   ...      42
    33   ...      24   51   67   73
    34   ...      17   19   21   22   27
    35   ...      38   43   54
    36   ...      74
    37   ...       1
    38   ...      66
    39   ...      49
    40   ...      10
    41   ...      48
    42   ...      65
    43   ...      79
    44   ...      53
    45   ...      50
    46   ...      11
    47   ...      14
    48   ...      52
    49   ...      41
    50   ...      37
    51   ...       7
    52   ...       5
    53   ...       6
  ------------------------------------------------------------------------
