      Step     Time          Energy         fmax
BFGS:    0 21:43:44     -298.315792       15.7919
BFGS:    1 21:50:51     -299.707312       13.0485
BFGS:    2 21:57:51     -300.736269       11.7359
BFGS:    3 22:03:46     -301.701355       10.5132
BFGS:    4 22:09:32     -302.555674        9.3495
BFGS:    5 22:15:14     -303.312885        8.3039
BFGS:    6 22:20:44     -303.977965        7.3338
BFGS:    7 22:25:58     -304.560618        6.4011
BFGS:    8 22:31:06     -305.074134        5.5355
BFGS:    9 22:36:39     -305.527626        4.8485
BFGS:   10 22:41:25     -305.917893        4.1232
BFGS:   11 22:46:36     -306.272962        3.5002
BFGS:   12 22:51:31     -306.583725        2.9550
BFGS:   13 22:56:34     -306.858356        2.5088
BFGS:   14 23:01:32     -307.100339        2.1346
BFGS:   15 23:07:04     -307.307888        1.9001
BFGS:   16 23:12:12     -307.490638        1.7337
BFGS:   17 23:17:25     -307.653925        1.5734
BFGS:   18 23:22:36     -307.803533        1.4569
BFGS:   19 23:27:46     -307.941971        1.4212
BFGS:   20 23:33:19     -308.069292        1.3239
BFGS:   21 23:38:10     -308.191814        1.2990
BFGS:   22 23:43:16     -308.309508        1.2999
BFGS:   23 23:48:46     -308.424317        1.3028
BFGS:   24 23:54:05     -308.534170        1.2999
BFGS:   25 23:59:16     -308.639467        1.3647
BFGS:   26 00:04:47     -308.741364        1.4088
BFGS:   27 00:09:45     -308.838988        1.4531
BFGS:   28 00:14:38     -308.930500        1.4462
BFGS:   29 00:19:41     -309.015724        1.4166
BFGS:   30 00:24:15     -309.094600        1.3748
BFGS:   31 00:28:50     -309.165378        1.3090
BFGS:   32 00:33:55     -309.230119        1.2344
BFGS:   33 00:38:15     -309.290964        1.1712
BFGS:   34 00:42:49     -309.347052        1.0225
BFGS:   35 00:47:03     -309.399971        0.9256
BFGS:   36 00:51:19     -309.447632        0.8914
BFGS:   37 00:55:32     -309.492849        0.8775
BFGS:   38 00:59:46     -309.535394        0.8036
BFGS:   39 01:04:09     -309.573318        0.8211
BFGS:   40 01:08:16     -309.611664        0.6755
BFGS:   41 01:12:22     -309.644729        0.6113
BFGS:   42 01:16:21     -309.673683        0.5547
BFGS:   43 01:20:44     -309.699641        0.5470
BFGS:   44 01:25:01     -309.726928        0.5037
BFGS:   45 01:29:08     -309.749921        0.5191
BFGS:   46 01:33:29     -309.773756        0.5491
BFGS:   47 01:37:43     -309.803176        0.7330
BFGS:   48 01:42:01     -309.821186        0.6713
BFGS:   49 01:46:00     -309.833364        0.4038
BFGS:   50 01:49:53     -309.844417        0.2355
BFGS:   51 01:53:33     -309.853805        0.2497
BFGS:   52 01:57:20     -309.858687        0.1960
BFGS:   53 02:00:58     -309.861711        0.2066
BFGS:   54 02:03:57     -309.863848        0.2081
BFGS:   55 02:08:18     -309.874231        0.1176
BFGS:   56 02:12:13     -309.876485        0.1349
BFGS:   57 02:15:07     -309.877966        0.1429
BFGS:   58 02:18:44     -309.881939        0.1421
BFGS:   59 02:22:00     -309.884697        0.1971
BFGS:   60 02:25:52     -309.887778        0.2328
BFGS:   61 02:28:55     -309.890621        0.1523
BFGS:   62 02:32:16     -309.893124        0.0871
BFGS:   63 02:34:41     -309.893997        0.0763
BFGS:   64 02:37:48     -309.895805        0.1370
BFGS:   65 02:41:04     -309.897675        0.1486
BFGS:   66 02:44:31     -309.900240        0.1109
BFGS:   67 02:47:55     -309.902504        0.1161
BFGS:   68 02:50:57     -309.904269        0.1465
BFGS:   69 02:53:59     -309.907294        0.0994
BFGS:   70 02:57:17     -309.910096        0.1370
BFGS:   71 03:00:15     -309.911819        0.0979
BFGS:   72 03:03:35     -309.913498        0.1250
BFGS:   73 03:07:04     -309.915375        0.2487
BFGS:   74 03:09:42     -309.916533        0.0933
BFGS:   75 03:12:36     -309.918310        0.0700
BFGS:   76 03:15:52     -309.919422        0.0561
BFGS:   77 03:19:37     -309.921048        0.0856
BFGS:   78 03:22:38     -309.922383        0.1109
BFGS:   79 03:25:31     -309.923876        0.1317
BFGS:   80 03:28:32     -309.925943        0.0751
BFGS:   81 03:31:53     -309.927117        0.1429
BFGS:   82 03:34:53     -309.928252        0.0824
BFGS:   83 03:37:49     -309.929578        0.0812
BFGS:   84 03:40:35     -309.930442        0.1472
BFGS:   85 03:43:22     -309.931186        0.1096
BFGS:   86 03:46:14     -309.931955        0.1104
BFGS:   87 03:48:47     -309.932914        0.0618
BFGS:   88 03:51:54     -309.934304        0.0740
BFGS:   89 03:55:37     -309.935528        0.1073
BFGS:   90 03:57:55     -309.936226        0.0978
BFGS:   91 04:00:29     -309.937190        0.0602
BFGS:   92 04:03:32     -309.937873        0.0752
BFGS:   93 04:06:29     -309.938436        0.0508
BFGS:   94 04:09:01     -309.938827        0.0575
BFGS:   95 04:11:53     -309.939095        0.0419
