   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       9   30
     2   ...      37   55   68
     3   ...      76
     4   ...      14   26   31   36
     5   ...      50   56   64
     6   ...      24   73   77
     7   ...       3    4   32
     8   ...      57   66
     9   ...       1   78
    10   ...       2
    11   ...      43
    12   ...      48   71
    13   ...      13
    14   ...      44
    15   ...      69
    16   ...      17   21
    17   ...      39   45   49
    18   ...      70
    19   ...      29
    20   ...      54
    21   ...      74
    22   ...      28
    23   ...      53
    24   ...      75
    25   ...      33
    26   ...      59
    27   ...      79
    28   ...       6
    29   ...      25   34   46   51
    30   ...      63
    31   ...      15   16
    32   ...      35   41
    33   ...      47   60
    34   ...       5   20   23
    35   ...      27   38   40   42   52
    36   ...      65   67   72
    37   ...       8
    38   ...      10
    39   ...      18
    40   ...      11
    41   ...      12
    42   ...      19
    43   ...      58
    44   ...      22
    45   ...      62
    46   ...       7
    47   ...      61
  ------------------------------------------------------------------------
