   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      29
     2   ...      36   56   65
     3   ...      74
     4   ...      24   26   31
     5   ...      53
     6   ...      72   75
     7   ...      32
     8   ...      37   50   55   61
     9   ...      77
    10   ...       2    3    9   22   23
    11   ...      41
    12   ...      68
    13   ...      13   16
    14   ...      42
    15   ...      48   66   69
    16   ...      19   71
    17   ...      34   43
    18   ...      49   70
    19   ...      27
    20   ...      51
    21   ...      76
    22   ...      30
    23   ...      52
    24   ...      73
    25   ...      28
    26   ...      54
    27   ...      78
    28   ...       5
    29   ...       4   33   35   44
    30   ...      47   57   58   60
    31   ...      10   12   14
    32   ...      38   40   46
    33   ...      63
    34   ...      15   18   20   21
    35   ...      39
    36   ...      45   59   67
    37   ...       6
    38   ...       7
    39   ...       8
    40   ...      17
    41   ...      25
    42   ...       1
    43   ...      11
    44   ...      64
    45   ...      62
  ------------------------------------------------------------------------
