   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      13   36
     2   ...      44   65   75
     3   ...      83
     4   ...      22   31   37
     5   ...      46   54   66
     6   ...      21   85
     7   ...       4   33   38
     8   ...      59   67
     9   ...      29   80   86
    10   ...       2    3
    11   ...      45   49
    12   ...      74   77
    13   ...      18
    14   ...      50
    15   ...      58   73   78
    16   ...      28
    17   ...      52
    18   ...      79
    19   ...      16
    20   ...      64
    21   ...      81
    22   ...      39
    23   ...      57   68
    24   ...      84
    25   ...      35
    26   ...      56   63
    27   ...      82
    28   ...       6
    29   ...      14   40   43   47
    30   ...      70
    31   ...      19
    32   ...      41   42   53
    33   ...      76
    34   ...       5   20   26   30   32
    35   ...      48   51   55   62   69
    36   ...      71
    37   ...       7
    38   ...       9
    39   ...      11
    40   ...       8
    41   ...      12
    42   ...      61
    43   ...      10
    44   ...      27
    45   ...      24
    46   ...      34
    47   ...      23
    48   ...       1
    49   ...      60
    50   ...      25
    51   ...      17
    52   ...      72
    53   ...      15
  ------------------------------------------------------------------------
