      Step     Time          Energy         fmax
BFGS:    0 05:35:21     -323.406518        0.2306
BFGS:    1 08:18:40     -323.408523        0.2065
BFGS:    2 10:24:50     -323.412073        0.2071
BFGS:    3 12:14:26     -323.416823        0.2780
BFGS:    4 14:42:20     -323.422885        0.3927
BFGS:    5 17:27:18     -323.430110        0.3431
BFGS:    6 19:39:25     -323.436774        0.2796
BFGS:    7 21:28:14     -323.443411        0.3018
BFGS:    8 23:33:53     -323.450045        0.2971
BFGS:    9 02:13:49     -323.456478        0.2779
BFGS:   10 04:36:10     -323.462660        0.2537
BFGS:   11 06:55:58     -323.468726        0.2647
BFGS:   12 09:18:32     -323.474714        0.2867
BFGS:   13 11:36:54     -323.480557        0.3016
BFGS:   14 13:42:10     -323.486288        0.3089
BFGS:   15 15:49:30     -323.492109        0.3208
BFGS:   16 18:04:35     -323.498142        0.3306
BFGS:   17 19:55:59     -323.504592        0.3414
BFGS:   18 21:52:47     -323.511321        0.3464
BFGS:   19 01:05:57     -323.518316        0.3448
BFGS:   20 04:06:55     -323.525759        0.3399
BFGS:   21 07:09:48     -323.533816        0.3283
BFGS:   22 10:21:44     -323.543244        0.3094
BFGS:   23 12:22:01     -323.555588        0.3027
BFGS:   24 14:51:38     -323.568685        0.4143
BFGS:   25 17:01:52     -323.580468        0.4207
BFGS:   26 20:13:20     -323.601988        0.3659
BFGS:   27 22:41:39     -323.615387        0.4447
BFGS:   28 00:22:00     -323.626337        0.3776
BFGS:   29 01:41:40     -323.632056        0.2409
BFGS:   30 03:21:12     -323.637605        0.2195
BFGS:   31 04:36:26     -323.640581        0.2106
BFGS:   32 06:07:55     -323.642827        0.1556
BFGS:   33 07:32:03     -323.644708        0.1355
BFGS:   34 09:51:10     -323.646709        0.1528
BFGS:   35 12:19:29     -323.648616        0.1351
BFGS:   36 14:00:50     -323.650356        0.1277
BFGS:   37 15:31:43     -323.652449        0.1037
BFGS:   38 17:09:13     -323.654833        0.1412
BFGS:   39 18:23:56     -323.657123        0.1319
BFGS:   40 20:03:36     -323.661810        0.1530
BFGS:   41 21:33:22     -323.663724        0.1326
BFGS:   42 00:11:44     -323.666853        0.1270
BFGS:   43 01:48:33     -323.669155        0.1114
BFGS:   44 03:52:40     -323.669775        0.1736
BFGS:   45 06:58:56     -323.672073        0.1474
BFGS:   46 10:32:51     -323.673065        0.1041
BFGS:   47 13:31:59     -323.675312        0.0871
BFGS:   48 16:31:42     -323.676629        0.1190
BFGS:   49 18:49:46     -323.678239        0.1066
BFGS:   50 21:30:21     -323.682056        0.1457
BFGS:   51 23:33:40     -323.684137        0.1596
BFGS:   52 02:28:49     -323.688908        0.1450
BFGS:   53 05:24:37     -323.692571        0.1710
BFGS:   54 08:19:33     -323.696546        0.1905
BFGS:   55 11:42:10     -323.702046        0.1768
BFGS:   56 15:07:14     -323.705074        0.1674
BFGS:   57 17:00:14     -323.710797        0.1780
BFGS:   58 19:06:14     -323.716261        0.1797
BFGS:   59 20:48:47     -323.720041        0.1621
BFGS:   60 22:28:13     -323.724611        0.1154
BFGS:   61 00:06:37     -323.727741        0.1188
BFGS:   62 01:54:44     -323.731112        0.1431
BFGS:   63 03:40:28     -323.734375        0.1381
BFGS:   64 05:06:18     -323.736845        0.1284
BFGS:   65 06:27:48     -323.740872        0.1744
BFGS:   66 08:45:36     -323.745286        0.1949
BFGS:   67 10:58:55     -323.748221        0.1819
BFGS:   68 13:12:09     -323.750993        0.1278
BFGS:   69 14:55:51     -323.754278        0.0831
      Step     Time          Energy         fmax
BFGS:    0 21:02:03     -323.757139        0.1158
BFGS:    1 21:19:35     -323.759216        0.1032
BFGS:    2 22:55:54     -323.762473        0.1115
BFGS:    3 01:29:39     -323.766800        0.1308
BFGS:    4 03:57:52     -323.770262        0.1491
BFGS:    5 06:04:39     -323.772965        0.1379
      Step     Time          Energy         fmax
BFGS:    0 07:27:51     -323.778706        0.1146
BFGS:    6 08:18:31     -323.778707        0.1145
BFGS:    1 08:54:32     -323.782598        0.1376
BFGS:    2 10:26:34     -323.785970        0.1583
BFGS:    3 11:46:37     -323.789496        0.1372
BFGS:    4 12:56:19     -323.793021        0.1376
BFGS:    9 14:35:17     -323.804958        0.1581
BFGS:   10 14:51:10     -323.808827        0.0963
BFGS:   11 15:08:57     -323.811102        0.1198
BFGS:   12 15:24:55     -323.813191        0.1283
BFGS:   16 16:30:51     -323.821627        0.1165
BFGS:   17 16:54:32     -323.823383        0.1264
BFGS:   18 17:13:48     -323.824235        0.0866
BFGS:   19 17:30:33     -323.825069        0.0405
BFGS:   10 17:42:05     -323.793026        0.1375
BFGS:   11 19:50:30     -323.795705        0.1000
BFGS:   12 21:28:49     -323.797300        0.0885
BFGS:   13 23:39:17     -323.800165        0.1065
BFGS:   14 01:45:50     -323.802857        0.1859
BFGS:   15 05:00:17     -323.804990        0.1611
BFGS:   16 07:41:03     -323.808777        0.1028
BFGS:   17 10:02:01     -323.811114        0.1193
BFGS:   18 12:17:05     -323.813354        0.1299
BFGS:   19 14:30:37     -323.815036        0.0738
BFGS:   20 16:12:39     -323.817386        0.0982
BFGS:   21 17:58:48     -323.818750        0.1119
BFGS:   22 20:43:08     -323.822211        0.0874
BFGS:   23 22:58:40     -323.823522        0.1312
BFGS:   24 01:22:55     -323.824383        0.0786
BFGS:   25 02:21:13     -323.825003        0.0514
BFGS:   26 04:03:42     -323.826062        0.0480
