   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      28   37
     2   ...      47   51   52
     3   ...      70   72
     4   ...      16   23   30
     5   ...      38   49   50   54
     6   ...      15   20   73
     7   ...      22   24   25   31   36
     8   ...      55   59
     9   ...      74
    10   ...       2    3
    11   ...      40
    12   ...      66
    13   ...      12
    14   ...      42
    15   ...      65
    16   ...      19
    17   ...      41
    18   ...      48   67
    19   ...       4   26
    20   ...      53
    21   ...      75
    22   ...      17   29
    23   ...      46   57   58
    24   ...      76
    25   ...      27
    26   ...      56
    27   ...      71
    28   ...       5
    29   ...      32   39   43
    30   ...      63
    31   ...      11
    32   ...      14   35   44
    33   ...      60   61   64
    34   ...      18
    35   ...      45
    36   ...      68
    37   ...       9
    38   ...       6
    39   ...       7
    40   ...      10
    41   ...      33
    42   ...       8
    43   ...      34
    44   ...      13
    45   ...       1
    46   ...      69
    47   ...      21
    48   ...      62
  ------------------------------------------------------------------------
