   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      24   30
     2   ...      49   55
     3   ...      73   76
     4   ...      29
     5   ...      38   50   53   65
     6   ...      79
     7   ...      22   32   33
     8   ...      56
     9   ...      66   72   78
    10   ...       2   19   26   74
    11   ...      42
    12   ...      68
    13   ...       7   11   14
    14   ...      34   43
    15   ...      46   64   69
    16   ...      16
    17   ...      44
    18   ...      70
    19   ...      28
    20   ...      36   51   58
    21   ...      75
    22   ...      27
    23   ...      52
    24   ...      80
    25   ...      31
    26   ...      45   54
    27   ...      77
    28   ...       3   17
    29   ...      35   40
    30   ...      48   59   63
    31   ...      10   13
    32   ...      20   37   41   47
    33   ...      12   57   60
    34   ...      15
    35   ...      21   39
    36   ...      67   71
    37   ...       9
    38   ...       5
    39   ...       6
    40   ...      18
    41   ...      25
    42   ...       1
    43   ...      23
    44   ...      62
    45   ...      61
    46   ...       8
    47   ...       4
  ------------------------------------------------------------------------
