   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       2   30
     2   ...      39   60   63   70
     3   ...      81
     4   ...      12   31
     5   ...      59   64   68
     6   ...      78   82
     7   ...       5   24   25   32
     8   ...      49   56   66
     9   ...       4   23   83
    10   ...       3
    11   ...      53
    12   ...      69   73
    13   ...      11   17
    14   ...      54
    15   ...      76
    16   ...      21
    17   ...      42   55
    18   ...      75
    19   ...      27
    20   ...      62
    21   ...      79
    22   ...      28
    23   ...      61
    24   ...      80
    25   ...      29   33   34
    26   ...      67
    27   ...      84
    28   ...       6    7
    29   ...      35   37   50   58
    30   ...      74
    31   ...      10
    32   ...      13   36   45
    33   ...      51   72
    34   ...      18   20   22
    35   ...      26   38   40   41   43   52   57
    36   ...      71   77
    37   ...       9
    38   ...      44
    39   ...      16
    40   ...      46
    41   ...      19
    42   ...      14
    43   ...      47
    44   ...      48
    45   ...       1
    46   ...      65
    47   ...       8
    48   ...      15
  ------------------------------------------------------------------------
