      Step     Time          Energy         fmax
BFGS:    0 22:06:26     -343.591312       17.9044
BFGS:    1 22:12:41     -344.878991       12.5223
BFGS:    2 22:18:28     -345.866478       10.5348
BFGS:    3 22:24:55     -346.761785        8.9458
BFGS:    4 22:31:54     -347.539956        7.6650
BFGS:    5 22:39:55     -348.181215        6.6384
BFGS:    6 22:46:44     -348.718024        5.7644
BFGS:    7 22:52:37     -349.172033        5.0224
BFGS:    8 22:58:53     -349.562424        4.3312
BFGS:    9 23:03:55     -349.899434        3.7353
BFGS:   10 23:09:40     -350.191630        3.2522
BFGS:   11 23:14:33     -350.442303        2.8115
BFGS:   12 23:19:04     -350.665261        2.4425
BFGS:   13 23:23:37     -350.858835        2.1566
BFGS:   14 23:27:51     -351.029412        1.9114
BFGS:   15 23:32:04     -351.180744        1.7216
BFGS:   16 23:36:33     -351.316176        1.5722
BFGS:   17 23:40:54     -351.436399        1.3610
BFGS:   18 23:45:07     -351.547404        1.2646
BFGS:   19 23:49:22     -351.646850        1.1458
BFGS:   20 23:53:23     -351.738368        1.0471
BFGS:   21 23:57:46     -351.822356        0.9422
BFGS:   22 00:01:51     -351.900889        0.8994
BFGS:   23 00:06:17     -351.972612        0.7936
BFGS:   24 00:10:41     -352.041707        0.8093
BFGS:   25 00:15:07     -352.105264        0.7914
BFGS:   26 00:19:28     -352.166845        0.7928
BFGS:   27 00:23:44     -352.225311        0.8193
BFGS:   28 00:28:19     -352.281169        0.8306
BFGS:   29 00:32:59     -352.338359        0.8645
BFGS:   30 00:37:58     -352.392149        0.8484
BFGS:   31 00:42:43     -352.445619        0.8810
BFGS:   32 00:47:29     -352.499397        0.8997
BFGS:   33 00:52:30     -352.551947        0.9838
BFGS:   34 00:57:20     -352.602541        1.0109
BFGS:   35 01:02:10     -352.652953        1.0750
BFGS:   36 01:07:16     -352.701336        1.1268
BFGS:   37 01:12:03     -352.747274        1.1552
BFGS:   38 01:16:42     -352.788635        1.2043
BFGS:   39 01:21:20     -352.828148        1.1977
BFGS:   40 01:26:04     -352.864607        1.1870
BFGS:   41 01:30:53     -352.899891        1.1928
BFGS:   42 01:35:46     -352.934265        1.1805
BFGS:   43 01:40:30     -352.969219        1.2301
BFGS:   44 01:45:05     -353.006083        1.1928
BFGS:   45 01:49:30     -353.043457        1.2134
BFGS:   46 01:54:00     -353.083858        1.2248
BFGS:   47 01:58:21     -353.126294        1.1545
BFGS:   48 02:02:34     -353.170945        1.1036
BFGS:   49 02:07:10     -353.219874        1.0080
BFGS:   50 02:11:30     -353.268242        0.9184
BFGS:   51 02:15:44     -353.311813        0.8943
BFGS:   52 02:19:59     -353.363449        0.7091
BFGS:   53 02:24:15     -353.408424        0.6400
BFGS:   54 02:28:49     -353.446976        0.5072
BFGS:   55 02:33:11     -353.467920        0.5492
BFGS:   56 02:37:18     -353.479506        0.5628
BFGS:   57 02:41:25     -353.492088        0.4356
BFGS:   58 02:45:36     -353.508389        0.5298
BFGS:   59 02:49:50     -353.520914        0.6041
BFGS:   60 02:53:10     -353.529581        0.4226
BFGS:   61 02:57:30     -353.545776        0.2873
BFGS:   62 03:00:39     -353.550492        0.2630
BFGS:   63 03:04:36     -353.559352        0.2511
BFGS:   64 03:08:19     -353.564617        0.1353
BFGS:   65 03:11:55     -353.568059        0.1313
BFGS:   66 03:14:47     -353.570302        0.1842
BFGS:   67 03:18:31     -353.573886        0.2429
BFGS:   68 03:21:24     -353.577214        0.1995
BFGS:   69 03:25:01     -353.583761        0.1738
BFGS:   70 03:28:04     -353.586302        0.1049
BFGS:   71 03:31:46     -353.589389        0.2024
BFGS:   72 03:35:24     -353.591605        0.1752
BFGS:   73 03:40:13     -353.592841        0.1489
BFGS:   74 03:43:25     -353.595385        0.2271
BFGS:   75 03:46:34     -353.597838        0.2166
BFGS:   76 03:50:29     -353.602288        0.1355
BFGS:   77 03:53:57     -353.604326        0.1077
BFGS:   78 03:57:23     -353.605480        0.0896
BFGS:   79 04:01:21     -353.606887        0.1797
BFGS:   80 04:04:00     -353.607867        0.1254
BFGS:   81 04:08:19     -353.610832        0.1279
BFGS:   82 04:11:41     -353.612180        0.2630
BFGS:   83 04:14:44     -353.613476        0.1759
BFGS:   84 04:17:48     -353.615740        0.1048
BFGS:   85 04:21:00     -353.617259        0.1482
BFGS:   86 04:24:11     -353.618721        0.1579
BFGS:   87 04:27:41     -353.619836        0.0569
BFGS:   88 04:31:09     -353.620902        0.0580
