   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      30   38   46
     2   ...      62   64
     3   ...       8   69   83   84   86
     4   ...      39
     5   ...      47   59   60   66   72
     6   ...      87
     7   ...      31   40   49
     8   ...      68
     9   ...      25   70   90
    10   ...       2    3   28
    11   ...      55
    12   ...      78
    13   ...      10   16
    14   ...      56
    15   ...      79
    16   ...      22
    17   ...      54
    18   ...      80
    19   ...      37
    20   ...      65
    21   ...      85
    22   ...      35   44
    23   ...      63
    24   ...      88
    25   ...      36
    26   ...      67
    27   ...      89
    28   ...       4    5   26
    29   ...      45   48   51
    30   ...      61   71   74   75
    31   ...      11   12   41   42   43
    32   ...      50   53
    33   ...      58   73   77   82
    34   ...      20
    35   ...      32   52
    36   ...      57   76   81
    37   ...       1
    38   ...      14
    39   ...      18
    40   ...      13
    41   ...      21
    42   ...      17
    43   ...      15
    44   ...      19
    45   ...      34
    46   ...      29
    47   ...      33
    48   ...      23
    49   ...      24
    50   ...      27
    51   ...       7
    52   ...       9
    53   ...       6
  ------------------------------------------------------------------------
