   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      29   34
     2   ...      37   52   53   57   71
     3   ...       2   77   82
     4   ...      15   19   35   39
     5   ...      59
     6   ...      83
     7   ...      24   27   36   41
     8   ...      49   60
     9   ...      26   84
    10   ...       3
    11   ...      46
    12   ...      70   73
    13   ...      12
    14   ...      47
    15   ...      69   74   78
    16   ...      23
    17   ...      48
    18   ...      75
    19   ...      33
    20   ...      58
    21   ...      80
    22   ...      31
    23   ...      61
    24   ...      81
    25   ...      32
    26   ...      62
    27   ...      79
    28   ...       6    7   28
    29   ...       4   38   42   43   50
    30   ...      63   64   65
    31   ...       5   13   16   17   18
    32   ...      40   44   51
    33   ...      67
    34   ...      22   76
    35   ...      25   45   54
    36   ...      66   72
    37   ...      10
    38   ...      20
    39   ...       9
    40   ...      14
    41   ...      30
    42   ...       8
    43   ...      21
    44   ...      11
    45   ...       1
    46   ...      68
    47   ...      56
    48   ...      55
  ------------------------------------------------------------------------
