   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      32
     2   ...      42   53   57   65
     3   ...      75
     4   ...      19   20   33
     5   ...      41   54   58   64
     6   ...      18   76
     7   ...      26   27   34
     8   ...      40   60
     9   ...      25   61   73   74   78
    10   ...       2
    11   ...      48
    12   ...      69
    13   ...       8   13
    14   ...      49
    15   ...      70
    16   ...      23
    17   ...      50
    18   ...      52   71
    19   ...      29
    20   ...      56
    21   ...      79
    22   ...      31
    23   ...      59
    24   ...      80
    25   ...      30   35
    26   ...      55
    27   ...      77
    28   ...       5
    29   ...      39   46
    30   ...       3   14   44   62   66
    31   ...      12
    32   ...      17   36   37   45
    33   ...      63   68
    34   ...       4   21   22   24
    35   ...      47
    36   ...      51   67
    37   ...       1
    38   ...      10
    39   ...      11
    40   ...      15
    41   ...      43
    42   ...      28
    43   ...      38
    44   ...      16
    45   ...       9
    46   ...      72
    47   ...       6
    48   ...       7
  ------------------------------------------------------------------------
