   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       8   17   28   36
     2   ...      56
     3   ...       2   74
     4   ...      25   29
     5   ...      37   46   47   57
     6   ...      18   23   75
     7   ...      24   30   35
     8   ...      58   67
     9   ...      77
    10   ...       3
    11   ...       4   43
    12   ...      45   61   68
    13   ...      14
    14   ...      41
    15   ...      69
    16   ...      19   21
    17   ...      42
    18   ...      65   70
    19   ...      26
    20   ...      55
    21   ...      73
    22   ...      16   31   32
    23   ...      59
    24   ...      76
    25   ...      27
    26   ...      60
    27   ...      72
    28   ...       6
    29   ...       5   33   34   39
    30   ...      64
    31   ...      11   13
    32   ...      40
    33   ...      15   48   54   62
    34   ...      20
    35   ...      38   44   53
    36   ...      66
    37   ...       7
    38   ...      49
    39   ...      10
    40   ...      50
    41   ...      12
    42   ...       9
    43   ...      51
    44   ...      52
    45   ...       1
    46   ...      71
    47   ...      22
    48   ...      63
  ------------------------------------------------------------------------
